"player_key","player_id","url","editorial_team_full_name","editorial_team_abbr","editorial_team_url","is_keeper","uniform_number","display_position","image_url","is_undroppable","position_type","primary_position","eligible_positions","eligible_positions_to_add","has_player_notes","has_recent_player_notes","player_notes_last_timestamp","selected_position","is_editable","owner_email","owner_guid","team_code","date_captured","season","full_name","first_name","last_name","status","starting_status","on_disabled_list"
"431.p.9605","9605","https://sports.yahoo.com/mlb/players/9605","Atlanta Braves","ATL","https://sports.yahoo.com/mlb/teams/atlanta/","{'status': '1', 'cost': None, 'kept': '1'}","28","1B","https://s.yimg.com/iu/api/res/1.2/JKgMitZUFvzRG5K1AwNgMw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03172023/9605.png","1","B","1B","['1B', 'Util']","","","","","1B","","","D74O6S7H2CAE7EOLC56PHIVFQU","431.l.34188.t.7","2024-09-23 00:00:00","2024","Matt Olson","Matt","Olson","","",""
"431.p.11817","11817","https://sports.yahoo.com/mlb/players/11817","Philadelphia Phillies","PHI","https://sports.yahoo.com/mlb/teams/philadelphia/","{'status': None, 'cost': None, 'kept': None}","5","2B","https://s.yimg.com/iu/api/res/1.2/PpJDRx11cZ3BNX7.lFp3yw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03282023/11817.png","0","B","2B","['2B', 'Util']","","1","","1710551409","2B","","","D74O6S7H2CAE7EOLC56PHIVFQU","431.l.34188.t.7","2024-09-23 00:00:00","2024","Bryson Stott","Bryson","Stott","","",""
"431.p.10420","10420","https://sports.yahoo.com/mlb/players/10420","Atlanta Braves","ATL","https://sports.yahoo.com/mlb/teams/atlanta/","{'status': '1', 'cost': None, 'kept': '1'}","27","3B","https://s.yimg.com/iu/api/res/1.2/SUSpmlxJ.yeo1vUy6ADWFA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03172023/10420.png","1","B","3B","['3B', 'Util']","","","","","3B","","","D74O6S7H2CAE7EOLC56PHIVFQU","431.l.34188.t.7","2024-09-23 00:00:00","2024","Austin Riley","Austin","Riley","","",""
"431.p.10923","10923","https://sports.yahoo.com/mlb/players/10923","San Francisco Giants","SF","https://sports.yahoo.com/mlb/teams/san-francisco/","{'status': None, 'cost': None, 'kept': None}","39","2B,SS","https://s.yimg.com/iu/api/res/1.2/ZqwrRYorFd85jfCX07jOZg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03232023/10923.png","0","B","2B","['2B', 'SS', 'Util']","","","","","SS","","","D74O6S7H2CAE7EOLC56PHIVFQU","431.l.34188.t.7","2024-09-23 00:00:00","2024","Thairo Estrada","Thairo","Estrada","","",""
"431.p.11104","11104","https://sports.yahoo.com/mlb/players/11104","Tampa Bay Rays","TB","https://sports.yahoo.com/mlb/teams/tampa-bay/","{'status': None, 'cost': None, 'kept': None}","56","OF","https://s.yimg.com/iu/api/res/1.2/tCWAJlWjNDCh8Gw0E8YeDw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03202023/11104.png","0","B","OF","['OF', 'Util']","","1","","1710623273","OF","","","D74O6S7H2CAE7EOLC56PHIVFQU","431.l.34188.t.7","2024-09-23 00:00:00","2024","Randy Arozarena","Randy","Arozarena","","",""
"431.p.10839","10839","https://sports.yahoo.com/mlb/players/10839","Miami Marlins","MIA","https://sports.yahoo.com/mlb/teams/miami/","{'status': None, 'cost': None, 'kept': None}","2","OF","https://s.yimg.com/iu/api/res/1.2/Uo8ti6CLMvhcZn32laphlA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04132023/10839.png","0","B","OF","['OF', 'Util']","","1","","1710955842","OF","","","D74O6S7H2CAE7EOLC56PHIVFQU","431.l.34188.t.7","2024-09-23 00:00:00","2024","Jazz Chisholm","Jazz","Chisholm Jr.","","",""
"431.p.9108","9108","https://sports.yahoo.com/mlb/players/9108","Philadelphia Phillies","PHI","https://sports.yahoo.com/mlb/teams/philadelphia/","{'status': None, 'cost': None, 'kept': None}","8","OF","https://s.yimg.com/iu/api/res/1.2/I3RPrXN0csPTvzlXRC.HuQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03282023/9108.png","0","B","OF","['OF', 'Util']","","1","","1711054784","OF","","","D74O6S7H2CAE7EOLC56PHIVFQU","431.l.34188.t.7","2024-09-23 00:00:00","2024","Nick Castellanos","Nick","Castellanos","","",""
"431.p.12563","12563","https://sports.yahoo.com/mlb/players/12563","Texas Rangers","TEX","https://sports.yahoo.com/mlb/teams/texas/","{'status': None, 'cost': None, 'kept': None}","32","OF","https://s.yimg.com/iu/api/res/1.2/xGc31pam1y0oIZBvv6b3nA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03172023/12563.png","0","B","OF","['OF', 'Util']","","","","","Util","","","D74O6S7H2CAE7EOLC56PHIVFQU","431.l.34188.t.7","2024-09-23 00:00:00","2024","Evan Carter","Evan","Carter","","",""
"431.p.11384","11384","https://sports.yahoo.com/mlb/players/11384","Seattle Mariners","SEA","https://sports.yahoo.com/mlb/teams/seattle/","{'status': '1', 'cost': None, 'kept': '1'}","44","OF","https://s.yimg.com/iu/api/res/1.2/bf5Kc3WrZkxZwyQ6ET3CSQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03222023/11384.png","1","B","OF","['OF', 'Util']","","","","","Util","","","D74O6S7H2CAE7EOLC56PHIVFQU","431.l.34188.t.7","2024-09-23 00:00:00","2024","Julio Rodríguez","Julio","Rodríguez","","",""
"431.p.11349","11349","https://sports.yahoo.com/mlb/players/11349","New York Mets","NYM","https://sports.yahoo.com/mlb/teams/ny-mets/","{'status': None, 'cost': None, 'kept': None}","4","C","https://s.yimg.com/iu/api/res/1.2/dH6fuBNpDjwbyrhptKKlGg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04052023/11349.png","0","B","C","['C', 'Util']","","","","","BN","","","D74O6S7H2CAE7EOLC56PHIVFQU","431.l.34188.t.7","2024-09-23 00:00:00","2024","Francisco Alvarez","Francisco","Alvarez","","",""
"431.p.11760","11760","https://sports.yahoo.com/mlb/players/11760","Detroit Tigers","DET","https://sports.yahoo.com/mlb/teams/detroit/","{'status': None, 'cost': None, 'kept': None}","31","OF","https://s.yimg.com/iu/api/res/1.2/8suO5I3sCN3qwbYBC2edxA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04172023/11760.png","0","B","OF","['OF', 'Util']","","1","","1710697936","BN","","","D74O6S7H2CAE7EOLC56PHIVFQU","431.l.34188.t.7","2024-09-23 00:00:00","2024","Riley Greene","Riley","Greene","","",""
"431.p.11365","11365","https://sports.yahoo.com/mlb/players/11365","Philadelphia Phillies","PHI","https://sports.yahoo.com/mlb/teams/philadelphia/","{'status': None, 'cost': None, 'kept': None}","28","1B,3B","https://s.yimg.com/iu/api/res/1.2/OdDmpRW3BBqzV3rixrrfPA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03282023/11365.png","0","B","1B","['1B', '3B', 'Util']","","1","1","1711309557","BN","","","D74O6S7H2CAE7EOLC56PHIVFQU","431.l.34188.t.7","2024-09-23 00:00:00","2024","Alec Bohm","Alec","Bohm","","",""
"431.p.11292","11292","https://sports.yahoo.com/mlb/players/11292","Cincinnati Reds","CIN","https://sports.yahoo.com/mlb/teams/cincinnati/","{'status': None, 'cost': None, 'kept': None}","6","2B","https://s.yimg.com/iu/api/res/1.2/3WaETnv7TBPPa6P1SdzrIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04112023/11292.png","0","B","2B","['2B', 'Util']","","1","","1711111259","BN","","","D74O6S7H2CAE7EOLC56PHIVFQU","431.l.34188.t.7","2024-09-23 00:00:00","2024","Jonathan India","Jonathan","India","","",""
"431.p.9893","9893","https://sports.yahoo.com/mlb/players/9893","Milwaukee Brewers","MIL","https://sports.yahoo.com/mlb/teams/milwaukee/","{'status': None, 'cost': None, 'kept': None}","27","SS","https://s.yimg.com/iu/api/res/1.2/FrhaO.pJnV4jRwkUofZmWw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04122023/9893.png","0","B","SS","['SS', 'Util']","","1","1","1711323002","BN","","","D74O6S7H2CAE7EOLC56PHIVFQU","431.l.34188.t.7","2024-09-23 00:00:00","2024","Willy Adames","Willy","Adames","","",""
"431.p.10185","10185","https://sports.yahoo.com/mlb/players/10185","San Diego Padres","SD","https://sports.yahoo.com/mlb/teams/san-diego/","{'status': None, 'cost': None, 'kept': None}","44","SP","https://s.yimg.com/iu/api/res/1.2/8W9XoRkEyHzKCtK4cUDe0g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03242023/10185.png","0","P","SP","['SP', 'P']","","1","","1711038170","SP","","","D74O6S7H2CAE7EOLC56PHIVFQU","431.l.34188.t.7","2024-09-23 00:00:00","2024","Joe Musgrove","Joe","Musgrove","","",""
"431.p.11661","11661","https://sports.yahoo.com/mlb/players/11661","San Diego Padres","SD","https://sports.yahoo.com/mlb/teams/san-diego/","{'status': None, 'cost': None, 'kept': None}","34","SP,RP","https://s.yimg.com/iu/api/res/1.2/47xqqXP7aztF2Hqai80_aA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/12132023/11661.png","0","P","SP","['SP', 'RP', 'P']","","1","","1711040758","SP","","","D74O6S7H2CAE7EOLC56PHIVFQU","431.l.34188.t.7","2024-09-23 00:00:00","2024","Michael King","Michael","King","","",""
"431.p.9459","9459","https://sports.yahoo.com/mlb/players/9459","St. Louis Cardinals","STL","https://sports.yahoo.com/mlb/teams/st-louis/","{'status': None, 'cost': None, 'kept': None}","54","SP","https://s.yimg.com/iu/api/res/1.2/0PJvXi8Pf6Y1a_p97wAohg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/12072023/9459.png","0","P","SP","['SP', 'P']","","1","1","1711300906","SP","","","D74O6S7H2CAE7EOLC56PHIVFQU","431.l.34188.t.7","2024-09-23 00:00:00","2024","Sonny Gray","Sonny","Gray","DTD","",""
"431.p.12301","12301","https://sports.yahoo.com/mlb/players/12301","Cincinnati Reds","CIN","https://sports.yahoo.com/mlb/teams/cincinnati/","{'status': None, 'cost': None, 'kept': None}","43","RP","https://s.yimg.com/iu/api/res/1.2/ds9pU5TNfklBHBoh3n.6JQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04112023/12301.png","0","P","RP","['RP', 'P']","","","","","RP","","","D74O6S7H2CAE7EOLC56PHIVFQU","431.l.34188.t.7","2024-09-23 00:00:00","2024","Alexis Díaz","Alexis","Díaz","","",""
"431.p.11253","11253","https://sports.yahoo.com/mlb/players/11253","Toronto Blue Jays","TOR","https://sports.yahoo.com/mlb/teams/toronto/","{'status': None, 'cost': None, 'kept': None}","68","RP","https://s.yimg.com/iu/api/res/1.2/_Q3INTd8580SscmFxuiWog--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03162023/11253.png","0","P","RP","['RP', 'P']","","1","","1711141376","RP","","","D74O6S7H2CAE7EOLC56PHIVFQU","431.l.34188.t.7","2024-09-23 00:00:00","2024","Jordan Romano","Jordan","Romano","DTD","",""
"431.p.12096","12096","https://sports.yahoo.com/mlb/players/12096","Minnesota Twins","MIN","https://sports.yahoo.com/mlb/teams/minnesota/","{'status': None, 'cost': None, 'kept': None}","17","SP","https://s.yimg.com/iu/api/res/1.2/8FJ.ZGmMiAp0Cjrj.M5Jng--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04112023/12096.png","0","P","SP","['SP', 'P']","","","","","P","","","D74O6S7H2CAE7EOLC56PHIVFQU","431.l.34188.t.7","2024-09-23 00:00:00","2024","Bailey Ober","Bailey","Ober","","",""
"431.p.11628","11628","https://sports.yahoo.com/mlb/players/11628","Milwaukee Brewers","MIL","https://sports.yahoo.com/mlb/teams/milwaukee/","{'status': '1', 'cost': None, 'kept': '1'}","38","RP","https://s.yimg.com/iu/api/res/1.2/MVFibojPSQrvfhnEj97fbA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04122023/11628.png","0","P","RP","['RP', 'P']","","","","","P","","","D74O6S7H2CAE7EOLC56PHIVFQU","431.l.34188.t.7","2024-09-23 00:00:00","2024","Devin Williams","Devin","Williams","DTD","",""
"431.p.12281","12281","https://sports.yahoo.com/mlb/players/12281","Atlanta Braves","ATL","https://sports.yahoo.com/mlb/teams/atlanta/","{'status': '1', 'cost': None, 'kept': '1'}","99","SP","https://s.yimg.com/iu/api/res/1.2/lONC6mHXVVfDWPxac6O9ag--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03172023/12281.png","1","P","SP","['SP', 'P']","","1","","1711230607","P","","","D74O6S7H2CAE7EOLC56PHIVFQU","431.l.34188.t.7","2024-09-23 00:00:00","2024","Spencer Strider","Spencer","Strider","","",""
"431.p.9015","9015","https://sports.yahoo.com/mlb/players/9015","Kansas City Royals","KC","https://sports.yahoo.com/mlb/teams/kansas-city/","{'status': None, 'cost': None, 'kept': None}","13","C,1B","https://s.yimg.com/iu/api/res/1.2/ceS9fNxOM981AtubMY5nsA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04182023/9015.png","0","B","C","['C', '1B', 'Util']","","","","","C","","","OZV3DK6DUIXPXFOPGWUVIMIO5M","431.l.34188.t.8","2024-09-23 00:00:00","2024","Salvador Perez","Salvador","Perez","","",""
"431.p.12688","12688","https://sports.yahoo.com/mlb/players/12688","Cincinnati Reds","CIN","https://sports.yahoo.com/mlb/teams/cincinnati/","{'status': None, 'cost': None, 'kept': None}","7","1B,2B,3B,OF","https://s.yimg.com/iu/api/res/1.2/kf3NmlqlotOoANtTSxNfCw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04112023/12688.png","0","B","1B","['1B', '2B', '3B', 'OF', 'Util']","","1","1","1711321564","1B","","","OZV3DK6DUIXPXFOPGWUVIMIO5M","431.l.34188.t.8","2024-09-23 00:00:00","2024","Spencer Steer","Spencer","Steer","","",""
"431.p.9517","9517","https://sports.yahoo.com/mlb/players/9517","Texas Rangers","TEX","https://sports.yahoo.com/mlb/teams/texas/","{'status': '1', 'cost': None, 'kept': '1'}","2","2B","https://s.yimg.com/iu/api/res/1.2/LDauu2Tp_6z6ppX60rBSvg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03172023/9517.png","0","B","2B","['2B', 'Util']","","","","","2B","","","OZV3DK6DUIXPXFOPGWUVIMIO5M","431.l.34188.t.8","2024-09-23 00:00:00","2024","Marcus Semien","Marcus","Semien","","",""
"431.p.9105","9105","https://sports.yahoo.com/mlb/players/9105","St. Louis Cardinals","STL","https://sports.yahoo.com/mlb/teams/st-louis/","{'status': None, 'cost': None, 'kept': None}","28","3B","https://s.yimg.com/iu/api/res/1.2/y9AURfzL9516mGMH805NVQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03212023/9105.png","0","B","3B","['3B', 'Util']","","1","1","1711308379","3B","","","OZV3DK6DUIXPXFOPGWUVIMIO5M","431.l.34188.t.8","2024-09-23 00:00:00","2024","Nolan Arenado","Nolan","Arenado","","",""
"431.p.9571","9571","https://sports.yahoo.com/mlb/players/9571","Boston Red Sox","BOS","https://sports.yahoo.com/mlb/teams/boston/","{'status': None, 'cost': None, 'kept': None}","10","SS","https://s.yimg.com/iu/api/res/1.2/g.Bi6ISvcbIVrZq0FDzX1g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/06302022/9571.png","0","B","SS","['SS', 'Util']","","","","","SS","","","OZV3DK6DUIXPXFOPGWUVIMIO5M","431.l.34188.t.8","2024-09-23 00:00:00","2024","Trevor Story","Trevor","Story","","",""
"431.p.11127","11127","https://sports.yahoo.com/mlb/players/11127","Texas Rangers","TEX","https://sports.yahoo.com/mlb/teams/texas/","{'status': None, 'cost': None, 'kept': None}","53","OF","https://s.yimg.com/iu/api/res/1.2/93UNVOJQw5Kdir_QgHwS4w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03172023/11127.png","0","B","OF","['OF', 'Util']","","","","","OF","","","OZV3DK6DUIXPXFOPGWUVIMIO5M","431.l.34188.t.8","2024-09-23 00:00:00","2024","Adolis García","Adolis","García","","",""
"431.p.9339","9339","https://sports.yahoo.com/mlb/players/9339","Toronto Blue Jays","TOR","https://sports.yahoo.com/mlb/teams/toronto/","{'status': None, 'cost': None, 'kept': None}","4","OF","https://s.yimg.com/iu/api/res/1.2/Rj0M0TMgJmRyIlkfJGupdg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03162023/9339.png","0","B","OF","['OF', 'Util']","","1","","1711233548","OF","","","OZV3DK6DUIXPXFOPGWUVIMIO5M","431.l.34188.t.8","2024-09-23 00:00:00","2024","George Springer","George","Springer","","",""
"431.p.12763","12763","https://sports.yahoo.com/mlb/players/12763","Boston Red Sox","BOS","https://sports.yahoo.com/mlb/teams/boston/","{'status': None, 'cost': None, 'kept': None}","7","OF","https://s.yimg.com/iu/api/res/1.2/tviw0GudpFZ0klNpZx4Sjg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03072023/12763.png","0","B","OF","['OF', 'Util']","","1","1","1711317562","OF","","","OZV3DK6DUIXPXFOPGWUVIMIO5M","431.l.34188.t.8","2024-09-23 00:00:00","2024","Masataka Yoshida","Masataka","Yoshida","","",""
"431.p.60131","60131","https://sports.yahoo.com/mlb/players/60131","Cincinnati Reds","CIN","https://sports.yahoo.com/mlb/teams/cincinnati/","{'status': None, 'cost': None, 'kept': None}","33","1B","https://s.yimg.com/iu/api/res/1.2/ZJGAWrpKLmhAaU7eK.z2mA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04112023/60131.png","0","B","1B","['1B', 'Util']","","1","1","1711321291","Util","","","OZV3DK6DUIXPXFOPGWUVIMIO5M","431.l.34188.t.8","2024-09-23 00:00:00","2024","Christian Encarnacion-Strand","Christian","Encarnacion-Strand","","",""
"431.p.11768","11768","https://sports.yahoo.com/mlb/players/11768","Houston Astros","HOU","https://sports.yahoo.com/mlb/teams/houston/","{'status': None, 'cost': None, 'kept': None}","3","SS","https://s.yimg.com/iu/api/res/1.2/Ucc4b.o.CYwtHkeQwhqKUA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/05262022/11768.png","0","B","SS","['SS', 'Util']","","1","","1711055866","Util","","","OZV3DK6DUIXPXFOPGWUVIMIO5M","431.l.34188.t.8","2024-09-23 00:00:00","2024","Jeremy Peña","Jeremy","Peña","","",""
"431.p.12322","12322","https://sports.yahoo.com/mlb/players/12322","Colorado Rockies","COL","https://sports.yahoo.com/mlb/teams/colorado/","{'status': None, 'cost': None, 'kept': None}","14","SS","https://s.yimg.com/iu/api/res/1.2/Cxc2Qy5ji5vLeHrwgeX05A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04182023/12322.png","0","B","SS","['SS', 'Util']","","1","1","1711312948","BN","","","OZV3DK6DUIXPXFOPGWUVIMIO5M","431.l.34188.t.8","2024-09-23 00:00:00","2024","Ezequiel Tovar","Ezequiel","Tovar","","",""
"431.p.11735","11735","https://sports.yahoo.com/mlb/players/11735","Boston Red Sox","BOS","https://sports.yahoo.com/mlb/teams/boston/","{'status': None, 'cost': None, 'kept': None}","16","OF","https://s.yimg.com/iu/api/res/1.2/L3d4Y3CVKwY1deqnrCOXBg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03232023/11735.png","0","B","OF","['OF', 'Util']","","1","","1711241507","BN","","","OZV3DK6DUIXPXFOPGWUVIMIO5M","431.l.34188.t.8","2024-09-23 00:00:00","2024","Jarren Duran","Jarren","Duran","","",""
"431.p.11855","11855","https://sports.yahoo.com/mlb/players/11855","Arizona Diamondbacks","AZ","https://sports.yahoo.com/mlb/teams/arizona/","{'status': None, 'cost': None, 'kept': None}","14","C","https://s.yimg.com/iu/api/res/1.2/pY12J2AZAZMAOxgskMaTyw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03142023/11855.png","0","B","C","['C', 'Util']","","1","","1710843230","BN","","","OZV3DK6DUIXPXFOPGWUVIMIO5M","431.l.34188.t.8","2024-09-23 00:00:00","2024","Gabriel Moreno","Gabriel","Moreno","","",""
